id,rue,cp,ville,adresse_full,name,raison_sociale,telephone,accueil_1,accueil_2,eco_orgs,folder_type,result_label,result_score,result_type,latitude,longitude
fvm_0529,La Bergerie,50410,Percy-en-Normandie,La Bergerie - 50410 Percy-en-Normandie,Déchèterie de Percy,Syndicat Mixte du Point Fort (SMPF 50),,Pro (sauf samedi),Particuliers,,Point d'apport volontaire,La Basserie (Percy) 50410 Percy-en-Normandie,0.6559850239234449,locality,48.938749,-1.183039
fvm_0530,60 Rue du Dr Laënnec,35550,Pipriac,60 Rue du Dr Laënnec - 35550 Pipriac,TEZEA,TEZEA,06 80 30 80 85,Professionnels,Particuliers,"Ecomaison, Valdélia, Valobat",Point d'apport volontaire,60 Rue du Docteur Laënnec 35550 Pipriac,0.7669325344352617,housenumber,47.805698,-1.942062
fvm_0531,1 rue de la Tuilerie,27120,PACY SUR EURE,1 rue de la Tuilerie - 27120 PACY SUR EURE,TOUT FAIRE Pacy,TOUT FAIRE,02 32 36 04 33,,,Valobat,Point d'apport volontaire,1 Rue de la Tuilerie 27120 Pacy-sur-Eure,0.94914,housenumber,49.010074,1.40027
fvm_0532,zone de SAINT PAUL,22540,LOUARGAT,zone de SAINT PAUL - 22540 LOUARGAT,TREGOR MATERIAUX RECYCLAGE,TREGOR MATERIAUC RECYCLAGE (concession MENREC),02 96 92 00 89,Professionnels,,,Point d'apport volontaire,Zone Artisanale de Saint Paul 22540 Louargat,0.6724515479115478,street,48.554372,-3.368953
fvm_0533,ZA la Louière,25620,L'Hôpital-du-Grosbois,ZA la Louière- 25620 L'Hôpital-du-Grosbois,TRIDOO,TRIDOO SOLUTIOND DECHET,00 01 23 45 67,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Zone d'Activités La Louière 25620 L'Hôpital-du-Grosbois,0.6091572727272727,locality,47.174193,6.205964
fvm_0534,ZA Les Acacias - 8 allée Blaise Pascal,85430,La Boissière-des-Landes,ZA Les Acacias - 8 allée Blaise Pascal - 85430 La Boissière-des-Landes,Tri'n'Collect La Roche-sur-Yon,Tri'n'Collect,,Professionnels,,,Point d'apport volontaire,8 Allée BLAISE PASCAL 85430 La Boissière-des-Landes,0.7161006471494606,housenumber,46.56749,-1.450303
fvm_0535,35 RUE ROBERT SCHUMAN,44800,St-Herblain,"35 RUE ROBERT SCHUMAN, 44800 St-Herblain",TRI'N'COLLECT NANTES,TRI'N'COLLECT,,,,,Point d'apport volontaire,35 Rue Robert Schuman 44800 Saint-Herblain,0.8419128282828282,housenumber,47.202268,-1.627803
fvm_0536,ZI Pré A Varois - 297 Chemin de l'écluse,54670,Custines,ZI Pré A Varois - 297 Chemin de l'écluse - 54670 - Custines,TTM Custines,TTM Environnement,03 83 24 97 19,Professionnels,Particuliers,,Point d'apport volontaire,297 Rue de l'Ecluse 54670 Custines,0.4799562894248608,housenumber,48.787618,6.130175
fvm_0537,6 rue Denis Papin,57690,Créhange,6 rue Denis Papin - 57690 - Créhange,TTM Créhange,TTM Environnement,03 87 04 16 11,Professionnels,Particuliers,,Point d'apport volontaire,6 Rue Denis Papin 57690 Créhange,0.9545736363636362,housenumber,49.051357,6.57877
fvm_0538,287 avenue de Boirargues,34000,MONTPELLIER,287 avenue de Boirargues 34000 MONTPELLIER,Union Matériaux Montpellier,UNION MATERIAUX,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,287 Avenue de Boirargues 34000 Montpellier,0.9770345454545454,housenumber,43.603274,3.90053
fvm_0539,257 avenue Charles de Gaulle,34400,LUNEL,257 avenue Charles de Gaulle 34400 LUNEL,Union Matériaux Lunel Est,UNION MATERIAUX,06 87 13 47 00,Professionnels,Particuliers,Valobat,Point d'apport volontaire,257 Avenue du General de Gaulle 34400 Lunel,0.5775961983471074,housenumber,43.677432,4.141154
fvm_0540,744 rue des Fournels,34400,LUNEL,744 rue des Fournels 34400 LUNEL,Union Matériaux Lunel ouest,UNION MATERIAUX,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,744 Rue des Fournels 34400 Lunel,0.96887,housenumber,43.680019,4.109154
fvm_0541,160 rue Michel Debre,30900,NÎMES,160 rue Michel Debre 30900 NÎMES,Union Matériaux Nîmes,UNION MATERIAUX,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue Michel Alexandre 30900 Nîmes,0.5284550137741046,street,43.823713,4.349535
fvm_0542,177 avenue de la Calmette,30250,VILLEVIEILLE,177 avenue de la Calmette 30250 VILLEVIEILLE,Union Matériaux Sommières,UNION MATERIAUX,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,177 Avenue de la Calmette 30250 Villevieille,0.9538545454545453,housenumber,43.792189,4.091579
fvm_0543,1 route de Nîmes,30220,AIGUES-MORTE,1 route de Nîmes 30220 AIGUES-MORTE,Union Matériaux Aigues mortes,UNION MATERIAUX,06 87 13 47 00,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Route de Nîmes 30220 Aigues-Mortes,0.8693333855799372,street,43.574291,4.195941
fvm_0544,325 route de Nîmes,34920,LE CRES,325 route de Nîmes 34920 LE CRES,Union Matériaux Le Cres,UNION MATERIAUX,07 76 23 59 20,Professionnels,Particuliers,Valobat,Point d'apport volontaire,325 Route de Nîmes - RM 613 34920 Le Crès,0.7621936363636362,housenumber,43.63964,3.935492
fvm_0545,"ZAE LES AVANTS NORD, 459 rue des Avants",34270,ST-MATHIER-DE-TREVIERS,"ZAE LES AVANTS NORD, 459 rue des Avants 34270 ST-MATHIER-DE-TREVIERS",Union Matériaux Saint-Mathieu-de-Treviers,UNION MATERIAUX,06 74 95 01 20,Professionnels,Particuliers,Valobat,Point d'apport volontaire,459 Rue des Avants 34270 Saint-Mathieu-de-Tréviers,0.582053076923077,housenumber,43.764575,3.871848
fvm_0546,"ZONE INDUSTRIELLE BRUGES SUD, 75 rue Gramme",30100,ALES,"ZONE INDUSTRIELLE BRUGES SUD, 75 rue Gramme 30100 ALES",Union Matériaux Alès,UNION MATERIAUX,06 72 51 69 35,Professionnels,Particuliers,Valobat,Point d'apport volontaire,75 Rue Gramme 30100 Alès,0.38478292490118576,housenumber,44.141393,4.10551
fvm_0547,177 rue des charpentiers,13150,Tarascon,177 rue des charpentiers 13150 Tarascon,Union matériaux Tarascon,Union matériaux,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Rue des Charpentiers 13150 Tarascon,0.848540909090909,street,43.795149,4.691316
fvm_0548,30 av Auguste Marius Peyre,13110,Port de Bouc,30 av Auguste Marius Peyre 13110 Port de Bouc,Union matériaux Port de bouc,Union matériaux,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,30 Avenue Auguste Marius Peyre 13110 Port-de-Bouc,0.8358246511627907,housenumber,43.418617,4.988686
fvm_0549,128 Bd Romain Rolland,13010,Marseille,128 Bd Romain Rolland 13010 Marseille,Union matériaux Marseille,Union matériaux,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,128 Boulevard romain rolland 13010 Marseille,0.7583835406698565,housenumber,43.277357,5.419951
fvm_0550,8 rue phillipe lebon,13200,Arles,8 rue phillipe lebon 13200 Arles,Union matériaux Arles,Union matériaux,,Professionnels,Particuliers,Valobat,Point d'apport volontaire,8 Rue Philippe Lebon 13200 Arles,0.8948053846153845,housenumber,43.665664,4.62314
fvm_0551,2 rue Traversière,16200,BOURG CHARENTE,2 rue Traversière  - 16200 - BOURG CHARENTE,BOURG,VAL'HOMNIA,07 56 41 90 64,Professionnels,Particuliers,,Point d'apport volontaire,2 Rue Traversière 16200 Bourg-Charente,0.9422818181818181,housenumber,45.664038,-0.215412
fvm_0552,21 rue de la voie royale-Orval,50660,Orval sur sienne,21 rue de la voie royale-Orval - 50660 Orval sur sienne,Centre de recyclage,VALOREC SAS (concession MENREC),02 52 56 38 14,Professionnels,,,Point d'apport volontaire,21 Rue de la Voie Royale 50660 Orval sur Sienne,0.8367147430830039,housenumber,49.019024,-1.454489
fvm_0553,quartier Mondy,26300,BOURG DE PEAGE,quartier Mondy - 26300 - BOURG DE PEAGE,Déchetterie Pro,Valorsol environnement,04-75-72-86-40,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Route de Mondy 26300 Bourg-de-Péage,0.5568686868686868,street,45.013411,5.045939
fvm_0554,26 RUE LOUIS ARMAND,26800,PORTES LES VALENCE,26 RUE LOUIS ARMAND  - 26800 - PORTES LES VALENCE,Déchetterie Pro,Valorsol environnement,04-75-72-86-40,Professionnels,Particuliers,Valobat,Point d'apport volontaire,26 Rue Louis Armand 26800 Portes-lès-Valence,0.95432,housenumber,44.887219,4.860565
fvm_0555,3 Rue d'espagne,69780,Mions - Grand LYON,3 Rue d'espagne - 69780 - Mions - Grand LYON,Déchetterie Pro,Valorsol environnement,04 81 09 02 41,Professionnels,Particuliers,Valobat,Point d'apport volontaire,3 Rue d'Espagne 69780 Mions,0.6386993548387097,housenumber,45.682441,4.936087
fvm_0556,121 CHEMIN DE VENTEBRANT,38550,SABLONS,121 CHEMIN DE VENTEBRANT - 38550 - SABLONS,Déchetterie Pro,Valorsol environnement,04 74 84 24 23,Professionnels,Particuliers,Valobat,Point d'apport volontaire,121 Chemin de Ventebrant 38550 Sablons,0.9443718181818181,housenumber,45.31915,4.795191
fvm_0557,,26200,MONTELIMAR,26200 - MONTELIMAR,Déchetterie Pro,Valorsol environnement,04 75 01 53 45,Professionnels,Particuliers,Valobat,Point d'apport volontaire,Montélimar,0.952330909090909,municipality,44.553424,4.745639
fvm_0558,1 Rue des Planches,25620,Étalans,1 Rue des Planches - 25620 Étalans,Vieille Matériaux,Vieille Matériaux,03 81 59 23 65,Professionnels,Particuliers,Valobat,Point d'apport volontaire,1 Rue des Etangs 25620 Étalans,0.58297,housenumber,47.149194,6.215448
fvm_0559,Rte de Saint-Gilles,85190,Aizenay,Rte de Saint-Gilles - 85190 Aizenay,VM Matériaux Aizenay,VM Distribution,,Professionnels,Particuliers,Valdélia,Point d'apport volontaire,Route de saint-gilles 85190 Aizenay,0.8338726959247648,street,46.730289,-1.63434
fvm_0560,ZI Fruchardières - 7 Rue Clément Ader,85340,Les Sables-d'Olonne,ZI Fruchardières - 7 Rue Clément Ader - 85340 Les Sables-d'Olonne,VM Matériau Olonne sur mer,VM Distribution,,Professionnels,Particuliers,Valdélia,Point d'apport volontaire,7 Rue Clément Ader 85340 Les Sables-d'Olonne,0.6851783501683502,housenumber,46.516375,-1.781255
fvm_0561,6 Rue Henri Farman,85180,Château d'Olonne,6 Rue Henri Farman - 85180 Château d'Olonne,VM Matériau Olonne sur mer,VM Distribution,,Professionnels,Particuliers,Valdélia,Point d'apport volontaire,6 Rue Henri Farman 85180 Les Sables-d'Olonne,0.5813997979797979,housenumber,46.492048,-1.731336
fvm_0562,Rue de Toutlemonde,49300,CHOLET,Rue de Toutlemonde - 49300 CHOLET,VM Matériaux,VM Distribution,,Professionnels,,,Point d'apport volontaire,Rue de Toutlemonde 49300 Cholet,0.9649572727272726,street,47.066088,-0.837429
fvm_0563,1 rue de l’Ile Chupin,44340,BOUGUENAIS,"1 rue de l’Ile Chupin, 44340 BOUGUENAIS",VM Bouguenais,VM Matériaux,"02 28 01 71 20
07 57 08 57 88",,,Valdélia,Point d'apport volontaire,1 Rue de l'Ile Chupin 44340 Bouguenais,0.9586845454545454,housenumber,47.187128,-1.598242
fvm_0564,La Sablonnais - BP 6 Grand Champ des Fontaines,44119,Treillieres,"La Sablonnais - BP 6 Grand Champ des Fontaines, 44119 Treillieres",VM distribution Treillières,VM Matériaux,02 40 28 21 08,,,Valdélia,Point d'apport volontaire,Route de treillieres 44119 Grandchamp-des-Fontaines,0.54411,street,47.345054,-1.60944
fvm_0565,"50, boulevard Pierre & Marie CURIE",44152,Ancenis,"50, boulevard Pierre & Marie CURIE - 44152 Ancenis",VM Ancenis,VM Matériaux,06 52 21 17 42,,,Valdélia,Point d'apport volontaire,,,,,
fvm_0566,6 LE DERFF,22200,LOUARGAT,6 LE DERFF - 22200 LOUARGAT,ZIEGLER,ZIEGLER GUINGAMP,02 96 40 15 60,Professionnels,,Valobat,Point d'apport volontaire,6 Le Derff 22200 Grâces,0.4986845454545454,housenumber,48.538618,-3.177674
fvm_0567,127 rue des entreprises ZA le Moulin,84400,GARGAS,127 rue des entreprises ZA le Moulin - 84400 - GARGAS,Annexe demantelement,ZouVai,04 90 06 31 59,Professionnels,Particuliers,,Point d'apport volontaire,Rue des Entreprises 84400 Gargas,0.5807264502164501,street,43.884957,5.33969
fvm_0568,quartier Mondy,26300,BOURG DE PEAGE,quartier Mondy - 26300 - BOURG DE PEAGE,Valorsol environnement,,04 75 72 86 40,,,Valobat,Enlèvement sur chantier,Route de Mondy 26300 Bourg-de-Péage,0.5568686868686868,street,45.013411,5.045939
fvm_0569,3 Rue d'espagne,69780,Mions - Grand LYON,3 Rue d'espagne - 69780 - Mions - Grand LYON,Valorsol environnement,,04 81 09 02 41,,,Valobat,Enlèvement sur chantier,3 Rue d'Espagne 69780 Mions,0.6386993548387097,housenumber,45.682441,4.936087
fvm_0570,Chemin des leonards,26200,MONTELIMAR,Chemin des leonards 26200 MONTELIMAR,Valorsol environnement,,04 75 01 53 45,,,Valobat,Enlèvement sur chantier,Chemin des Leonards 26200 Montélimar,0.9639899999999999,street,44.584074,4.748428
fvm_0571,1450 route des Aulnes,74370,VILLAZ,1450 route des Aulnes - 74370 - VILLAZ,Société VIGNIER F.,,04 50 01 21 00,,,,Enlèvement sur chantier,1450 Route des Aulnes 74370 Villaz,0.9576199999999999,housenumber,45.950353,6.168252
fvm_0572,ZI BELLEVUE,10140,VENDEUVRE SUR BARSE,ZI BELLEVUE - 10140 - VENDEUVRE SUR BARSE,VEKA RECYCLAGE SAS,,06 80 42 92 48,,,,Enlèvement sur chantier,Route de la Zone Industrielle 10140 Vendeuvre-sur-Barse,0.4211116528925619,street,48.240372,4.480747
fvm_0573,ZI BELLEVUE,10140,VENDEUVRE SUR BARSE,ZI BELLEVUE - 10140 - VENDEUVRE SUR BARSE,VEKA RECYCLAGE SAS,,06 72 88 34 97,,,,Enlèvement sur chantier,Route de la Zone Industrielle 10140 Vendeuvre-sur-Barse,0.4211116528925619,street,48.240372,4.480747
fvm_0574,134 rue Felix Faure,59350,SAINT-ANDRE-LEZ-LILLE,134 rue Felix Faure -- 59350 - SAINT-ANDRE-LEZ-LILLE,COVANORD,,06 68 80 62 36,,,"Valobat, Valdélia, Ecomaison",Enlèvement sur chantier,Rue Félix Faure 59350 Saint-André-lez-Lille,0.8709590909090908,street,50.667782,3.056874
fvm_0575,6 rue de Cherbourg,67026,STRASBOURG,6 rue de Cherbourg - 67026 - STRASBOURG,Groupe SCHROLL,,03 88 40 58 40,,,,Enlèvement sur chantier,,,,,
fvm_0576,30 rue du Cardinal Sourdis,79700,Mauléon,30 rue du Cardinal Sourdis - 79700 Mauléon,ESIAM,,07 71 94 32 09,,,en-cours,Enlèvement sur chantier,30 Rue du Cardinal de Sourdis 79700 Mauléon,0.8857951515151514,housenumber,46.917159,-0.743702
fvm_0577,9 rue Copernic,49240,AVRILLÉ,9 rue Copernic - 49240 - AVRILLÉ,REVIE-VERRE,,06 37 09 65 03,,,,Enlèvement sur chantier,9 Rue Copernic 49240 Avrillé,0.9583481818181818,housenumber,47.514252,-0.612772
fvm_0578,1 route de Mackwiller,67430,DIEMERINGEN,1 route de Mackwiller - 67430 - DIEMERINGEN,SCHMIDT Frères SAS,,03 88 00 41 80,,,,Enlèvement sur chantier,1 Route de Mackwiller 67430 Diemeringen,0.9464263636363636,housenumber,48.936904,7.185439
fvm_0579,18 allée des treize femmes,85200,Fontenay Le Comte,18 allée des treize femmes - 85200 - Fontenay Le Comte,SUD VENDEE RECYCLAGE,,07 56 38 07 11,,,,Enlèvement sur chantier,Allée des treize femmes 85200 Fontenay-le-Comte,0.8914023255813952,street,46.457364,-0.777677
fvm_0580,45 route du Quinquis-Leck,29800,Landerneau,45 route du Quinquis-Leck - 29800 - Landerneau,Valouest3R,,06 33 31 98 05,,,Valobat,Enlèvement sur chantier,45 route du Quinquis-Lec'h 29800 Landerneau,0.8471182296650718,housenumber,48.466046,-4.267263
fvm_0581,73 rue du moulin bateau,94380,Bonneuil-sur-Marne,73 rue du moulin bateau - 94380 - Bonneuil-sur-Marne,Atelier sans frontières // Groupe Ares,,06 19 35 87 14,,,,Enlèvement sur chantier,73 Rue du Moulin Bateau 94380 Bonneuil-sur-Marne,0.9659036363636363,housenumber,48.783056,2.505079
fvm_0582,ZI du Bois Imbert,85280,LA FERRIERE,ZI du Bois Imbert - 85280 - LA FERRIERE,BATI RECYCLAGE,,02 51 07 22 00,,,,Enlèvement sur chantier,Rue du Bois Imbert 85280 La Ferrière,0.8078769794721407,street,46.701735,-1.335103
fvm_0583,24 Rue Du Moulin Neuf - La Davillière,85220,L'Aiguillon-sur-Vie,24 Rue Du Moulin Neuf - La Davillière - 85220 L'Aiguillon-sur-Vie,Recyfe - Tripapyrus,,06 67 48 14 24,,,,Enlèvement sur chantier,la davillière 85220 L'Aiguillon-sur-Vie,0.5738659932659932,street,46.682454,-1.835114
fvm_0584,Rue Carnot,57190,Florange,Rue Carnot - 57190 - Florange,Recyfe - Valoprest,,07 48 88 59 18,,,,Enlèvement sur chantier,Rue Carnot 57190 Florange,0.9499563636363636,street,49.310628,6.129722
fvm_0585,2 Chemin du Var,38110,Cessieu,2 Chemin du Var - 38110 - Cessieu,Recyfe - Tri-vallées,,06 69 46 34 81,,,,Enlèvement sur chantier,2 Chemin de Var 38110 Cessieu,0.8002548484848484,housenumber,45.561089,5.374148
fvm_0586,5 Rue Amédée Bollée - ZI La Folie Sud,85310,LA CHAIZE LE VICOMTE,5 Rue Amédée Bollée - ZI La Folie Sud - 85310 LA CHAIZE LE VICOMTE,BROYAGE FIN MICRONISATION,,06 23 03 17 11,,,,Enlèvement sur chantier,5 Rue amédée bollée 85310 La Chaize-le-Vicomte,0.6889371900826445,housenumber,46.666184,-1.332426
fvm_0587,ZI Pré à Varois - 297 Chemin de l'écluse,54670,Custines,ZI Pré à Varois - 297 Chemin de l'écluse - 54670 Custines,TTM Environnement,,06 80 61 14 18,,,,Enlèvement sur chantier,297 Rue de l'Ecluse 54670 Custines,0.4799562894248608,housenumber,48.787618,6.130175
fvm_0588,Le Point du Jour,56500,SAINT ALLOUESTRE,Le Point du Jour - 56500 - SAINT ALLOUESTRE,SAS MENREC,,07 87 25 57 67,,,,Enlèvement sur chantier,Le Point du Jour 56500 Saint-Allouestre,0.9387236363636363,street,47.921045,-2.721292
fvm_0589,Rue de la Prat - Z.I du Coquet,03260,SEUILLET,Rue de la Prat - Z.I du Coquet - 03260 - SEUILLET,MVG RECYCLAGE,,07 83 74 95 45,,,Ecomaison,Enlèvement sur chantier,Rue de la Prat 03260 Seuillet,0.589110101010101,street,46.211429,3.443424
fvm_0590,60 Rue du Dr Laënnec,35550,Pipriac,60 Rue du Dr Laënnec - 35550 Pipriac,TEZEA,,680308085,,,"Valobat, Valdelia, Ecomaison",Enlèvement sur chantier,60 Rue du Docteur Laënnec 35550 Pipriac,0.7669325344352617,housenumber,47.805698,-1.942062
fvm_0591,6 impasse rené Varennes,42150,La Ricamarie,6 impasse rené Varennes - 42150 - La Ricamarie,Sermaco,,04 77 80 83 80,,,"Ecomaison, Valobat",Enlèvement sur chantier,6 Impasse René Varennes 42150 La Ricamarie,0.9531163636363634,housenumber,45.410806,4.370041
fvm_0592,3 rue du torpilleur Sirocco,63300,THIERS,3 rue du torpilleur Sirocco - 63300 - THIERS,HIRSCH RECYCLAGE,,04 73 80 40 88,,,Valobat,Enlèvement sur chantier,3 Rue du Torpilleur Sirocco 63300 Thiers,0.9653381818181817,housenumber,45.841135,3.51911
fvm_0593,17 rue de BAVIERE Batiment les GREBES,54500,Vandoeuvre,17 rue de BAVIERE Batiment les GREBES - 54500 - Vandoeuvre,C2I TCS Tricot couture services,,06 33 23 01 29,,,"Valobat, Valdélia",Enlèvement sur chantier,17 Rue de Bavière 54500 Vandœuvre-lès-Nancy,0.5840551457975985,housenumber,48.660452,6.177993
fvm_0594,2020 Rue François Mitterand,16100,CHATEAUBERNARD,2020 Rue François Mitterand - 16100 - CHATEAUBERNARD,VAL'HOMNIA SAS,,07 56 41 90 64,,,,Enlèvement sur chantier,Rue Francois Mitterrand 16100 Châteaubernard,0.8254071428571428,street,45.675028,-0.305277
fvm_0595,170 rue Jacqueline Auriol,29490,Guipavas,170 rue Jacqueline Auriol - 29490 Guipavas,Les Recycleurs Bretons - Guipavas & Crozon,,02 98 03 29 98,,,Valobat,Enlèvement sur chantier,170 rue jacqueline Auriol 29490 Guipavas,0.9602754545454545,housenumber,48.439579,-4.422596
fvm_0596,ZI de Kerbriant,29610,Plouigneau,ZI de Kerbriant - 29610 Plouigneau,Les Recycleurs Bretons - Plouigneau,,02 98 79 82 00,,,Valobat,Enlèvement sur chantier,Rue de Kerbriand 29610 Plouigneau,0.688231818181818,street,48.56887,-3.709897
fvm_0597,780 Rue du Maneguen,56850,Caudan,780 Rue du Maneguen - 56850 Caudan,Les Recycleurs Bretons - Caudan,,02 97 81 60 82,,,Valobat,Enlèvement sur chantier,Rue du Maneguen 56850 Caudan,0.805321818181818,street,47.78537,-3.326893
fvm_0598,Voies des Jumeaux,91320,Wissous,Voies des Jumeaux - 91320 - Wissous,Paprec Chantiers,,01 46 86 19 55,,,,Enlèvement sur chantier,Voie des Jumeaux 91320 Wissous,0.841650909090909,street,48.738715,2.337304
fvm_0599,10 rue de la Victoire ZI de la Molette,93150,Le Blanc-Mesnil,10 rue de la Victoire ZI de la Molette- 93150 - Le Blanc-Mesnil,Paprec IDF Nord - Le Blanc Mesnil,,01 55 81 13 20,,,,Enlèvement sur chantier,10 Rue de la Victoire 93150 Le Blanc-Mesnil,0.6787175300171525,housenumber,48.938399,2.442411
fvm_0600,Parc d'entreprises de la Motte au Bois,62440,Harnes,Parc d'entreprises de la Motte au Bois - 62440 Harnes,Paprec Nord 62,,03 21 13 67 77,,,,Enlèvement sur chantier,Parc d'Entreprises Motte Bois 62440 Harnes,0.764085041322314,street,50.465548,2.93279
fvm_0601,Rue des 3 frères ZI des 3 frères,17000,La Rochelle,Rue des 3 frères ZI des 3 frères - 17000 - La Rochelle,Paprec Ouest 17,,05 46 30 17 50,,,,Enlèvement sur chantier,Rue des Trois Frères 17000 La Rochelle,0.545040606060606,street,46.159218,-1.196272
fvm_0602,Rue Yvette Cauchois,44600,Saint-Nazaire,Rue Yvette Cauchois - 44600 - Saint-Nazaire,Paprec Ouest 44 Agence de Saint-Nazaire,,02 51 16 75 88,,,,Enlèvement sur chantier,Impasse Yvette Cauchois 44600 Saint-Nazaire,0.7757033492822966,street,47.26097,-2.255186
fvm_0603,ZI de la Coindrie,49340,TREMENTINES,ZI de la Coindrie - 49340 - TREMENTINES,PAPREC PLASTIQUES,,02 41 49 16 29,,,,Enlèvement sur chantier,,,,,
fvm_0604,Les Molies D1075,38760,Varces,Les Molies D1075 - 38760 Varces,Paprec Rhône-Alpes 38,,04 76 99 31 20,,,,Enlèvement sur chantier,,,,,
fvm_0605,11 chemin des Pierres,31500,Bruguières,11 chemin des Pierres - 31500 Bruguières,Paprec Sud-Ouest 31,,05 61 35 10 88,,,,Enlèvement sur chantier,11 Rue des Cheminots 31500 Toulouse,0.3880348648648649,housenumber,43.614734,1.454385
fvm_0606,ZAC Aiguelongue rue Gustave Eiffel,64121,Montardon,ZAC Aiguelongue rue Gustave Eiffel- 64121 Montardon,Paprec Sud-Ouest Atlantique,,05 59 12 63 23,,,,Enlèvement sur chantier,Rue Gustave Eiffel 64121 Montardon,0.6062445243128964,street,43.354272,-0.376106
fvm_0607,127 rue des entreprises,84400,GARGAS,127 rue des entreprises - 84400 - GARGAS,EBE ZouVai,,04 90 06 31 59,,,,Enlèvement sur chantier,Rue des Entreprises 84400 Gargas,0.8232999686520375,street,43.884957,5.33969
fvm_0608,3 rue Jean MERMOZ,87270,COUZEIX,3 rue Jean MERMOZ  - 87270 - COUZEIX,REVIPLAST,,05 55 09 77 80,,,,Enlèvement sur chantier,3 Rue Jean Mermoz 87270 Couzeix,0.9510454545454544,housenumber,45.894125,1.223313
fvm_0609,26 chemin de la poudrière,33700,MERIGNAC,26 chemin de la poudrière - 33700 - MERIGNAC,PENA,,05 56 64 32 30,,,,Enlèvement sur chantier,26 Chemin de la Poudrière 33700 Mérignac,0.9695572727272727,housenumber,44.809837,-0.726463
fvm_0610,ZA Mont Saint Sébastien- Rue de mont,77111,Soignolles en Brie,ZA Mont Saint Sébastien- Rue de mont -  77111 Soignolles en Brie,BIG BENNES,,01 64 06 72 93,,,,Enlèvement sur chantier,Ferme de Mont Sebastien 77111 Soignolles-en-Brie,0.6228725518341307,locality,48.639906,2.729929
fvm_0611,870-905 Rue Blaise Pascal,39570,Lons-le-Saunier,870-905 Rue Blaise Pascal - 39570 - Lons-le-Saunier,Recyfe - Groupe Demain,,06 14 40 34 57,,,,Enlèvement sur chantier,Route de Lons le Saunier 39570 Gevingey,0.3725320158102767,street,46.641078,5.501018
fvm_0612,Rue des Pommiers,77350,Boissise La Bertrand,Rue des Pommiers - 77350 - Boissise La Bertrand,Recyfe - Agissons,,07 81 63 33 12,,,,Enlèvement sur chantier,Rue des Pommiers 77350 Boissise-la-Bertrand,0.9395090909090908,locality,48.534187,2.58004
fvm_0613,54 rue Robert Schuman,44800,Saint Herblin,54 rue Robert Schuman - 44800 Saint Herblin,Recyfe - Trait d'Union,,06 80 51 58 05,,,,Enlèvement sur chantier,54 Rue Robert Schuman 44800 Saint-Herblain,0.8924178787878787,housenumber,47.201192,-1.627523
fvm_0614,15 Avenue Louise Michel,28500,VERNOUILLET,15 Avenue Louise Michel - 28500 - VERNOUILLET,Recyfe - SATRI,,06 03 80 48 98,,,,Enlèvement sur chantier,15 Avenue Louise Michel 28500 Vernouillet,0.9605254545454545,housenumber,48.731518,1.321094
fvm_0615,46 rue du Parc - ZA du parc,49280,Saint-Christophe-du-Bois,46 rue du Parc - ZA du parc - 49280 - Saint-Christophe-du-Bois,Recyfe - Fil d'Ariane,,06 70 63 83 52,,,,Enlèvement sur chantier,46 Rue du Parc 49280 Saint-Christophe-du-Bois,0.7525574582560296,housenumber,47.026031,-0.941464
fvm_0616,13 Rue du Maréchal Lefebvre,67100,Strasbourg,13 Rue du Maréchal Lefebvre - 67100 - Strasbourg,Recyfe - Réseau Origami,,06 98 92 47 07,,,,Enlèvement sur chantier,13 Rue du Maréchal Lefèbvre 67100 Strasbourg,0.9776154545454545,housenumber,48.55933,7.74436
fvm_0617,8B Rue Du 1er Mai,12110,Cransac,8B Rue Du 1er Mai - 12110 Cransac,Recyfe - Renouveau Isolation,,06 63 16 62 16,,,,Enlèvement sur chantier,Rue du 1er Mai 12110 Cransac-les-Thermes,0.5725557575757576,street,44.52624,2.280825
fvm_0618,2 rue Ray Janton - ZAC d'Anglumeau,33450,Izon,2 rue Ray Janton - ZAC d'Anglumeau - 33450 Izon,Recyfe - Valo' 33,,07 48 88 22 42,,,,Enlèvement sur chantier,2 Rue Ray Janton 33450 Izon,0.5430277777777778,housenumber,44.909965,-0.356435
fvm_0619,410 Avenue du Passe Temps,13400,Aubagne,410 Avenue du Passe Temps - 13400 Aubagne,Recyfe - LVD Environnement,,06 58 63 12 51,,,Valobat/Valdelia/Ecomaison,Enlèvement sur chantier,410 Avenue de Passe Temps 13400 Aubagne,0.8589744919786095,housenumber,43.312915,5.580565
